filename,openai_num,openai_bool,openai_reasoning,openai_reasoning_tokens,gemini_num,gemini_bool,gemini_reasoning,gemini-robotics_num,gemini-robotics_bool,gemini-robotics_reasoning
P-fit-image3.jpg,,True,"The orange cup’s widest opening/body appears smaller than the tin’s inner diameter, and any small protrusion can be managed by slight rotation/tilt. Ignoring height, there seems to be enough clearance.",2007,,True,"The inner diameter of the blue metal tin is noticeably larger than the base diameter of the red mug. When placed upright, the mug's base will easily fit inside the tin. Since height overflow is ignored, the wider top and handle do not prevent it from fitting.",,True,"The orange plastic mug's overall diameter, including its handle, is visually smaller than the internal diameter of the round metal container."
P-fit-image30-pov2.jpg,,True,"The red object appears to be soft cotton/fiberfill, which can be folded and compressed substantially without damage, and the blue-marked plastic case looks large enough to hold it when compacted.",104,,True,"The red-marked object is a clump of cotton wool, which is highly compressible. Although it appears larger than the blue-marked container in its current uncompressed state, it can be easily squeezed and deformed to fit inside the rigid plastic container.",,True,"The red-marked object is a large clump of cotton wool, which is highly compressible. Although it appears larger than the blue-marked container in its current uncompressed state, its volume can be significantly reduced by squashing it, allowing it to fit into the small container."
P-fit-image30.jpg,,True,"The red object appears to be soft cotton/fiberfill, which is highly compressible and can be folded/squeezed into the blue glasses case.",96,,True,"The red-marked object is a piece of cotton wool, which is highly compressible. Although it appears larger than the blue-marked hard plastic case, it can be easily squeezed and deformed to fit inside the case's smaller volume.",,True,"The red-marked object is a bundle of cotton wool, which is highly compressible. Although it appears similar in area to the blue-marked glasses case, its fluffy nature allows it to be squeezed into a much smaller volume, easily fitting within the container."
P-fit-image31-pov2.jpg,,True,"The salt is a small pourable pile, and the bowl appears to have enough capacity to hold that amount.",317,,False,The pile of salt on the plate is too large in volume to fit completely into the small glass bowl without overflowing.,,True,"The bowl appears to have a larger internal volume compared to the pile of salt on the plate, which is spread out in a shallow cone."
P-fit-image31.jpg,,True,The bowl looks deeper and volumetrically large enough to hold the shallow mound of salt when poured in.,875,,False,"The pile of salt in the red bounding box has a significantly larger volume than the capacity of the small glass bowl in the blue bounding box. Therefore, the salt cannot fit entirely inside the bowl.",,True,"The amount of salt on the plate, while spread out, appears to have a total volume smaller than the empty space inside the glass bowl. The bowl has significant depth, which should accommodate the salt once it is poured in and levels out."
P-fit-image32-pov2.jpg,,False,"The pile of salt appears larger in volume than the small glass bowl’s capacity, so it would not all fit inside.",66,,False,"The pile of salt on the metal plate is quite large and forms a wide cone. When comparing its estimated volume to the small, clear glass bowl, the volume of the salt is clearly greater than the capacity of the bowl. Therefore, all of the salt cannot fit inside the bowl.",,False,"The pile of salt on the plate has a height and base width that both appear significantly large compared to the depth and diameter of the glass bowl. Upon visual estimation, the volume of the salt pile seems greater than the interior capacity of the bowl."
P-fit-image32.jpg,,False,"The pile of salt appears substantially larger in volume than the small glass bowl, so it would not all fit inside.",72,,False,"The pile of salt on the plate clearly has a much larger volume than the small glass bowl. Therefore, all the salt cannot fit inside it.",,False,"The pile of salt in the metal plate appears to have a larger total volume than the capacity of the small glass bowl, given the high mound shape and its broad width relative to the bowl's opening."
P-fit-image33-pov2.jpg,,False,The two bundles of potatoes together appear bulkier and occupy more space than the single plastic bag can hold.,813,,False,"The clear plastic bag is laid flat and appears smaller in both length and width compared to the combined footprint of the two bulky mesh bags of potatoes. Given the volume of the potatoes, they are too large to fit inside the plastic bag.",,False,"By comparing the total volume of the potatoes in the red box with the capacity of the flat plastic bag in the blue box, the potatoes appear significantly bulkier than the bag can accommodate once filled in three dimensions."
P-fit-image33.jpg,,False,"The two bags of potatoes together appear larger and bulkier than the plastic bag’s opening/capacity, so they would not fit inside it.",149,,False,The combined volume and footprint of the two potato bags (outlined in red) is significantly larger than the size and likely capacity of the flat plastic bag (outlined in blue).,,False,"The plastic bag appears to be roughly the same width as the total area covered by the two large bundles of potatoes, but given the depth and bulkiness of the two bundles, they are unlikely to fit into the single flat bag shown."
P-fit-image34-pov2.jpg,,False,"The bundle of potatoes appears larger and much bulkier than the plastic bag, so it likely would not fit inside.",320,,False,"The mesh bag full of potatoes is significantly bulkier and has a larger volume than the clear plastic bag. Given the quantity and size of the potatoes, they exceed the capacity of the plastic bag, so they will not fit.",,False,"The volume of the potatoes in the mesh bag appears to be significantly larger than the available volume inside the plastic bag when expanded. The width of the plastic bag is similar to the mesh bag, but once opened and filled, it likely won't have enough depth to accommodate the entire quantity of potatoes."
P-fit-image34-pov2_blur_high.jpg,,True,The plastic bag appears larger than the pile of potatoes and should be able to hold them.,370,,False,The total volume and quantity of the potatoes in the red box appear to be much larger than the capacity of the flat plastic bag outlined in the blue box. The potatoes would not all fit inside.,,True,"The pile of potatoes covers an area roughly comparable to the dimensions of the plastic bag when flat. Plastic bags expand in three dimensions when filled, typically meaning they can hold items that match their flat profile reasonably well if the items aren't excessively tall, though a pile this large might be a tight fit. Given the bag's visible surface area looks slightly larger than the area of the potatoes, it is plausible they will fit."
P-fit-image34-pov2_blur_low.jpg,,True,The plastic bag appears slightly larger in overall dimensions than the pile of potatoes and can expand to hold them.,788,,False,"The mesh bag of potatoes has a large volume and is quite bulky. The clear plastic bag, while appearing somewhat large when flat, lacks the necessary capacity and dimensions to accommodate the full 3D volume of the potatoes once opened.",,False,"The pile of potatoes is quite large and voluminous compared to the size of the plastic bag shown laid flat. Standard produce or plastic bags of that visual size typically cannot accommodate such a large bulk of items once they are distributed inside, especially considering the depth of the potatoes seen in the image."
P-fit-image34-pov2_blur_med.jpg,,True,The plastic bag appears larger than the potatoes' footprint and can expand to hold the pile.,195,,False,"The mass of potatoes in the red box is significantly larger and bulkier than the flat plastic bag in the blue box. Even if the plastic bag were opened, its volume would be insufficient to hold all the potatoes.",,True,"The size of the blue container (the plastic bag) is comparable to or slightly larger in area than the group of potatoes in the red container. Given the flexibility of plastic bags to expand when filled, the bunch of potatoes should fit inside."
P-fit-image34.jpg,,False,"The bundle of potatoes appears larger than the plastic bag, so the whole set is unlikely to fit inside it.",314,,False,"The bag of potatoes is quite bulky and large, while the clear plastic bag is flat and appears too small in both width and potential volume to accommodate the entire mesh bag of potatoes.",,False,"The visual comparison shows that the stack of potatoes is quite large and voluminous compared to the flat dimensions of the plastic bag. When expanded, a bag of this size is typically smaller in volume than the heap of potatoes shown."
P-fit-image4.jpg,,True,"The red object appears smaller than the bottle’s opening and much shorter than the bottle’s interior length, so with a slight tilt/rotation it should fit with some clearance.",3141,,False,"The diameter of the red object (a measuring cup) is visibly larger than the inner diameter of the opening of the blue container (a water bottle). Because the widest part of the cup exceeds the width of the bottle's opening, it cannot fit inside, even if rotated.",,False,"The clear plastic measuring cup (red-marked) appears wider at its brim than the diameter of the water bottle's opening (blue-marked). Visually, it is unlikely to pass through the bottleneck into the container."
P-fit-image5.jpg,,True,"The red-marked measuring cup is clearly smaller than the blue-marked container in both height and maximum width/opening, with visible clearance. Their similar tapered shapes mean it can fit upright without needing any special rotation.",109,,True,"The object in the red box is a small measuring cup, while the object in the blue box is a much larger measuring cup. Because they are on the same plane and viewed from the same distance, their relative sizes are clear. The smaller cup has a diameter and height significantly less than the opening and internal volume of the larger cup, meaning it can easily fit inside.",,True,"The red-marked smaller beaker is significantly narrower and shorter than the blue-marked container, allowing it to easily fit inside."
P-fit-image6.jpg,,True,"The cup’s opening appears wider than a single poker chip, and the chips are thin enough that stacking them gives plenty of height clearance. They likely would not fit side-by-side, but with rotation/stacking they should fit inside the container.",783,,True,"The red-marked objects are two poker chips, and the blue-marked container is a small measuring cup. Visually comparing their sizes in the image, the diameter of the cup's opening is larger than the diameter of a single poker chip. By stacking the two chips, they can easily fit through the opening and rest inside the cup.",,True,"The poker chips are circular and have a diameter that is visibly smaller than the top opening of the plastic cup. They are also very thin, so multiple chips could easily stack inside."
P-fit-image7.jpg,,True,"The red die is much smaller than the blue-marked plastic cup in both width and height, so it would fit with clear clearance and no special rotation needed.",132,,True,"The red-marked object is a small die, while the blue-marked container is a plastic cup with an opening much wider than the die. The depth of the cup is also significantly greater than the height of the die. Therefore, the die can easily fit inside the cup without any issues.",,True,"The red-marked object is a small standard die, while the blue-marked container is a plastic cup. The cup's opening is considerably wider than the die's width, and its height is also greater than the die's depth, allowing it to easily fit inside."
P-fit-image8.jpg,,True,"The red-marked cup is visibly smaller than the blue-marked cup in both height and diameter, and both are similarly tapered, so the smaller cup should nest inside the larger one with some clearance and without needing any special rotation.",141,,True,"The red-marked object is a smaller beaker, and the blue-marked object is a larger beaker. Comparing them visually, the smaller beaker is both shorter in height and narrower in diameter than the larger one. Therefore, the smaller beaker can easily fit inside the larger container.",,True,"The smaller measuring cup (red-marked) has a smaller diameter and height compared to the larger measuring cup (blue-marked container), allowing it to comfortably fit inside."
P-fit-image9.jpg,,True,"The red object appears to be a small stack of poker chips, which looks slightly smaller than the thermos opening and much shorter than the bottle’s depth; with minor angling/rotation, it should fit with limited clearance.",1136,,True,"The red bounding box contains two poker chips, which are relatively small and thin. The blue bounding box contains a thermos with an opening at the top. The diameter of a standard poker chip is smaller than the diameter of the thermos opening, allowing the chips to easily fit inside one by one.",,True,The red-marked objects are small circular items (poker chips) which have a diameter significantly smaller than the mouth of the blue-marked thermos. The depth of the container is also much greater than the thickness of the chips.
P-liquid_volume-image1.jpg,460.0,,"The beaker appears to be a 1000 mL container, and the liquid level is a bit under halfway up, close to the 450–500 mL graduation range.",1339,700.0,,"By observing the graduation marks on the side of the measuring cup, we can see that the surface of the liquid aligns directly with the line for '700'. Given the top mark is 1000 ml, the scale is in milliliters.",600.0,,"The measuring container has visible markings from 100 to 1000 mL. The liquid level is positioned between the 600 mL and 700 mL markings, specifically appearing to be closer to 600 mL."
P-liquid_volume-image10.jpg,400.0,,"The red-marked container looks like a small glass bowl, roughly 12–14 cm wide and about 6–7 cm deep, which typically holds around 400 mL when filled to the top.",2797,250.0,,"The glass bowl is a small prep or dessert bowl. Comparing it to the glass bottle, which appears to be a standard 250-330 mL beverage bottle, the bowl is significantly shorter but wider. Approximating its dimensions to roughly 10 cm in diameter and 5 cm in depth, its volume would be around 250 mL, which is a standard size for such bowls.",350.0,,"The container is a small glass bowl. Based on its size compared to the adjacent bottle, it appears to have a capacity typical for a standard small prep or serving bowl, which is usually between 300 mL and 400 mL. A reasonable estimate is approximately 350 mL."
P-liquid_volume-image10_blur_high.jpg,400.0,,"The red-marked container looks like a small glass bowl; based on its width and shallow height relative to the nearby bottle, an estimated full capacity is about 400 mL.",648,500.0,,"The red-marked container is a small-to-medium glass bowl. Comparing it to the adjacent glass bottle, which appears to be a standard size (likely around 300-500 mL), the bowl seems to have roughly similar volume. Bowls of these proportions in typical household use frequently have a capacity of about half a liter.",300.0,,"The marked container is a small glass bowl. Based on its size relative to the common bottle next to it, which appears to be roughly 500-750 mL, the bowl's full capacity is estimated to be around 300 mL."
P-liquid_volume-image10_blur_low.jpg,300.0,,"The red-marked item looks like a small glass dessert/prep bowl, roughly 10–12 cm wide and about 5–6 cm tall, which typically holds around 300 mL.",1304,200.0,,"The red-marked container is a small glass prep or dessert bowl. For scale, there is a clear glass beverage bottle next to it, which typically holds around 200 to 250 mL. The bowl is shorter but significantly wider than the bottle. Estimating its dimensions as having a top diameter of roughly 10-11 cm and a height of about 4-5 cm, its volume would be approximately roughly equivalent to the bottle. A common capacity for a bowl of this size and proportion is around 200 mL.",350.0,,"The marked container is a small clear glass bowl. Based on its size relative to typical kitchenware and the nearby bottle, a standard small prep bowl of this shape usually has a capacity between 250mL and 450mL. Estimating visually, it appears to be around 350mL."
P-liquid_volume-image10_blur_med.jpg,300.0,,"The red-marked container looks like a small glass dessert/serving bowl, about 10 cm across and around 5–6 cm deep, which typically holds roughly 300 mL when full.",865,500.0,,"The red-marked container is a glass bowl. Comparing it to the adjacent glass bottle, which appears to be a standard 330mL or 500mL beverage bottle, the bowl's size suggests it is a typical small cereal or prep bowl. These typically hold about 1.5 to 2 cups. Assuming standard dimensions for such a bowl (roughly 12-14 cm top diameter and 6 cm height), its volume is approximately 500 mL.",300.0,,"The container is a small glass bowl. Typical capacities for such bowls range from 250 mL to 400 mL. Comparing it to the nearby bottle, which looks like a standard 500-750 mL bottle, a value in the lower middle range seems reasonable."
P-liquid_volume-image11.jpg,330.0,,"The marked bottle looks like a medium glass bottle with total capacity around 500–600 mL, and the liquid level appears a bit over half of the usable body volume.",2289,350.0,,"The marked container appears to be a standard 1-liter glass bottle. It is resting on what looks like a standard chocolate tin (typically around 23 cm in diameter and 7 cm in height). Comparing the bottle's base to the tin, its diameter is roughly 7.5 cm. The liquid height inside the bottle appears to be slightly taller than the tin, around 8 cm. By modeling the filled portion of the bottle as a cylinder, the volume can be estimated as π * r² * h ≈ 3.14 * (3.75 cm)² * 8 cm ≈ 353 cm³, which rounds to approximately 350 mL.",500.0,,"The container appears to be a standard glass bottle with a total capacity likely around 750ml to 1000ml. The liquid fills approximately 50-60% of the visible container height, where it is wider at the bottom. Estimating the container's total capacity based on common sizes, the volume of liquid looks to be around 500ml."
P-liquid_volume-image12.jpg,700.0,,"The red-marked bottle appears to be about a 1 liter PET water bottle and is roughly 30% full, so the unfilled portion is about 70% of capacity.",1925,150.0,,"The red-marked container is a standard plastic water bottle, which typically has a capacity of 500 mL. Visually, the water level is just below the shoulder of the bottle, indicating it is approximately 70% full. The empty top section, consisting of the conical shoulder and the neck, represents roughly the remaining 30% of the bottle's total volume. Calculating 30% of 500 mL gives an estimated empty volume of 150 mL.",400.0,,"The container in question is a plastic bottle typical of 1-liter capacity. Visually, the container is about 60-65% full, leaving around 35-40% of its volume as empty space. Given typical dimensions and fill levels seen in standard plastic bottles, I estimate the empty volume to be roughly 400 mL, considering typical total capacity is around 1000 mL."
P-liquid_volume-image13.jpg,350.0,,"The red-marked item looks like a small glass bowl, roughly 11–12 cm across and about 5–6 cm tall, which typically holds around a third of a liter.",2026,600.0,,"By visually comparing the glass bowl to the adjacent objects, we can estimate its capacity. The mug on the right is a standard small size, typically holding around 250-300 mL. The bowl appears wider but shorter, likely holding roughly twice the volume of the mug. Furthermore, modeling the bowl as a truncated cone with an estimated top diameter of 14-15 cm and a height of about 6 cm yields a calculated volume in the 550-650 mL range. A capacity of 600 mL is standard for a bowl of this type.",400.0,,"Based on common objects nearby, the ceramic mug typically holds around 300-350 mL. Comparing the volume of the mug to the glass bowl, the bowl is slightly wider but shallower. Using rough dimensions (approx. 12cm top diameter, 6cm height), its capacity is likely around 350-450 mL."
P-liquid_volume-image14.jpg,500.0,,"The red-marked item looks like a medium vacuum flask/thermos, roughly the size of a common 500 mL bottle rather than a large 1 L flask.",1452,500.0,,"The red-marked object is a cylindrical, insulated water bottle. Comparing its proportions and size relative to the grass and the dry leaf nearby, it appears to be a standard everyday carry size. The slim, elongated shape and overall dimensions are highly characteristic of a typical 500 mL (approx. 17 oz) vacuum flask.",500.0,,"The container is a standard insulated reusable water bottle. Typical capacities for bottles of this shape and size range from 500 mL to 750 mL. Given its dimensions relative to the grass and common objects, 500 mL is a frequent standard size."
P-liquid_volume-image15.jpg,700.0,,"The red-marked bottle looks like a medium plastic sports bottle, taller than a mug and slightly wider than a typical 500 mL bottle, so its full capacity is about 700 mL.",1052,1000.0,,"The red-marked container is a reusable plastic sports water bottle. By comparing it to the adjacent items—a standard mug (typically ~330mL) and a purple thermos (typically ~500mL)—the green bottle is significantly taller and slightly wider than the thermos. Standard capacities for this type of large water bottle are usually 750 mL or 1000 mL. Given its substantial height relative to the mug (more than 2.5 times taller), 1000 mL is a very likely estimate.",750.0,,"The green plastic water bottle is taller and wider than the neighboring containers. Based on typical mug (approx. 300 mL) and thermos (approx. 500 mL) volumes, its capacity is estimated to be around 750-800 mL. 750 mL is a very common standard size for this style of sports bottle."
P-liquid_volume-image16.jpg,75.0,,"Only a small amount of liquid is visible, pooled in the narrow bottom section of the tall glass/vase—roughly around 5-10% of the container’s apparent capacity.",3575,0.0,,"The glass bottle is resting upside down. When observing the background (the bench and grass) through the bottle, there is minimal optical distortion. If the bottle were filled with liquid, it would act as a strong cylindrical lens and heavily warp or horizontally invert the background image. The lack of this distortion indicates the bottle is filled with air. The sharp horizontal line near the top is the internal surface of the thick flat glass bottom, not a liquid meniscus.",125.0,,"The bottle is upside down, resting on its cap. There is liquid accumulated in the neck area. Based on the size of the bottle relative to the surroundings, a typical 750mL - 1000mL bottle is used. The volume of liquid visible in the neck is roughly 100-150 mL."
P-liquid_volume-image17.jpg,500.0,,"The red-marked item looks like a tall, narrow glass beverage bottle; judging by its proportions and comparison to the nearby small measuring cup, its full capacity is about half a liter.",1024,350.0,,"The red-marked container is a generic glass beverage bottle, often used for sparkling water, juices, or sodas. These types of bottles commonly have standard capacities like 330 mL or 355 mL (12 oz). Next to it is a plastic measuring beaker, likely 500 mL based on its proportions and markings. The bottle is taller but significantly narrower than the beaker. Estimating based on standard consumer packaging for this shape and size yields approximately 350 mL.",330.0,,"The container is a slim, tall glass bottle. Based on its size relative to typical household items like the adjacent measuring cup (estimated at around 250-300mL), this bottle type commonly holds about 330mL."
P-liquid_volume-image18.jpg,350.0,,"The red-marked item is a standard ceramic coffee mug, which typically holds around 300–350 mL; this one appears medium-sized, so an estimate near the upper end is reasonable.",232,350.0,,"The object highlighted in the red box is a standard ceramic mug, commonly used for coffee or tea. Typical mugs of this shape and size have a capacity ranging from 11 to 12 ounces, which is approximately 325 to 350 mL. Comparing it to the surrounding items, it appears to be a standard-sized mug.",350.0,,"the mug appears to be a standard-sized coffee mug, typically having a capacity between 250 mL and 400 mL. Comparing it with the nearby 750 mL water bottle, a reasonable estimate for its full capacity is around 350 mL."
P-liquid_volume-image19.jpg,500.0,,"The red-marked container looks like a standard medium vacuum flask/thermos, roughly 20–22 cm tall and 6–7 cm wide, which is typically about half a liter in capacity.",1012,500.0,,The red-marked container is a standard 'smart' vacuum flask featuring an LED temperature display on the lid. This specific and very common design typically has a standard capacity of 500 mL. Its proportions (tall and relatively slim) are consistent with half-liter travel thermoses.,500.0,,"The container is a standard-sized travel thermos. Based on its size relative to typical beakers (left is likely a 500mL beaker), it typically has a capacity between 400mL and 500mL. 500mL is a common capacity for such items."
P-liquid_volume-image2.jpg,300.0,,"The marked beaker looks like a small ~500 mL measuring beaker, and the liquid level appears a bit over half full (around 60%), giving an estimate near 300 mL.",1593,400.0,,"Looking at the measuring cup inside the red bounding box, there are volume markings on its left side. The visible numbers from bottom to top are 200, 300, 400, and 500. The top surface of the liquid aligns perfectly with the line marked '400'.",420.0,,"The container is a beaker with volume markings. The liquid level is visible and appears to be just slightly above the 400 mL mark, or approximately around 420 mL. However, typically these problems look for values at the nearest clear interval; standard estimations lean towards levels seen clearly. Re-evaluating, 420 mL seems like a reasonable estimate between 400 and 500."
P-liquid_volume-image20.jpg,700.0,,"The bottle looks like a tall slim sports bottle, a bit smaller in total volume than the nearby 1 L beaker, so its full capacity is roughly around 700 mL.",2429,1000.0,,"The green bottle in the red rectangle is a common style of reusable sports water bottle. Comparing its size to the purple thermos (which is typically a standard 500mL size), the green bottle is significantly taller and wider, suggesting roughly double the volume. Additionally, we can observe the water distributed among the beakers: roughly 600mL in the largest beaker, 300mL in the medium one, and small amounts in the others. The total volume of this water is approximately 1000mL. In many such visual puzzles or dataset images, the liquid in the measuring containers represents the full capacity of the main object, having been poured out. Therefore, it is highly likely the green bottle has a capacity of 1000 mL (1 Liter).",750.0,,"The container is a tall, narrow sports water bottle. Comparing its size to common plastic beakers (the large one being approximately 1000mL and the medium one being 500mL), typical sports bottles of this shape often have a capacity in the range of 600mL to 750mL. Given its visual proportions relative to the 1000mL beaker, a value of 750mL is a reasonable estimate for its full capacity."
P-liquid_volume-image21.jpg,100.0,,"The red-marked container looks like a small rectangular perfume/cologne bottle; based on its size relative to the nearby dish soap bottle and food container, a typical full capacity is about 100 mL.",442,50.0,,"Comparing the red-marked perfume bottle to the adjacent dish soap bottle (likely a standard 500ml size based on its shape and pull-push cap), we can estimate its dimensions. Assuming the dish soap cap is a standard 28mm closure, the perfume bottle is roughly 5cm wide and 7cm tall. Accounting for the thick glass walls typical of such bottles, these external dimensions suggest an internal capacity consistent with a standard 50 ml volume.",100.0,,"The container in the red marking is a rectangular fragrance bottle. Common volumes for such perfume or cologne bottles range typically from 50 mL to 100 mL. Based on its size relative to the adjacent dish soap bottle (likely around 500-750 mL), a standard estimate for its full volume is approximately 100 mL."
P-liquid_volume-image21_blur_high.jpg,100.0,,"The red-marked container looks like a small rectangular bottle (similar to a perfume or toiletry bottle), roughly 10–12 cm tall, which typically holds about 100 mL when full.",1269,100.0,,"The red-marked container is a small, rectangular clear bottle with a black cylindrical cap, highly typical of a perfume or cologne bottle. Based on its size relative to the dish soap bottle (usually 500-750 mL) in the background and the plastic container lid it sits on, it appears to have a standard fragrance volume. Such square/rectangular bottles most commonly hold 100 mL.",100.0,,"The container appears to be a small rectangular perfume or cologne bottle. Standard bottles of this type typically range from 50 mL to 100 mL. Based on its size relative to the common dish soap bottle next to it, it is likely around 100 mL."
P-liquid_volume-image21_blur_low.jpg,100.0,,"The red-marked item looks like a small rectangular glass bottle, roughly travel/perfume sized compared with the nearby dish soap bottle and food container, so its full capacity is about 100 mL.",512,100.0,,"The red-marked object is a square glass perfume or cologne bottle with a cylindrical black cap. Standard sizes for such bottles are usually 30 mL, 50 mL, or 100 mL. Comparing it to the adjacent dish soap bottle (which typically holds 500-750 mL), the perfume bottle is roughly half its height and has a substantial width, suggesting a larger standard size rather than a miniature. Its proportions and visual design are very characteristic of typical 100 mL fragrance bottles.",100.0,,"The red-marked container is a standard rectangular fragrance or perfume bottle. Based on its size relative to the neighboring dish soap container, which typically holds around 500-750 mL, this type of perfume bottle commonly has a capacity of approximately 100 mL."
P-liquid_volume-image21_blur_med.jpg,50.0,,The red-marked container looks like a small rectangular perfume/cologne bottle with a black cap; bottles of that apparent size are typically around 50 mL when full.,1513,100.0,,"The red-marked container is a small, rectangular glass bottle, typical of perfume or cologne. Comparing its size to the adjacent dish soap bottle (which likely holds around 500-750 mL), this smaller bottle appears to be a standard size for fragrance, which is usually 50 mL or 100 mL. Based on its proportions, 100 mL is a reasonable estimate.",100.0,,"The container in the red box appears to be a standard-sized fragrance or cologne bottle. Typical sizes for such containers are 50mL or 100mL. Based on its dimensions relative to the dish soap bottle next to it, 100mL is a common capacity for a container of this size."
P-liquid_volume-image22.jpg,350.0,,"The red-marked container looks like a small plastic drink bottle, roughly in the 300–350 mL size range based on its proportions, so an estimate of 350 mL is reasonable.",1153,500.0,,"The container in the red box is clearly identifiable as a bottle of Dettol Antiseptic Liquid, based on the distinctive label with the green sword logo, the shape of the clear plastic bottle, and the amber liquid inside. Comparing its size to the adjacent green insulated water bottle (which typically holds around 500-750mL), the Dettol bottle appears to be of a similar volume. The proportions and label layout strongly correspond to the standard 500 mL size, which is a very common household packaging for this product.",500.0,,The container appears to be a standard 500mL size based on its proportions and size relative to typical household containers of its kind.
P-liquid_volume-image23.jpg,1200.0,,"The container appears to be a large handled insulated tumbler with straw, similar to a 40 oz Stanley-style cup, which typically holds about 1.2 liters.",862,1183.0,,"The red-marked container is a large insulated tumbler with a side handle, straw, and a tapered base designed for car cup holders. Its distinct shape and proportions strongly identify it as a 40-ounce tumbler, commonly popularized by the Stanley Quencher brand. Converting 40 US fluid ounces to milliliters yields approximately 1183 mL.",1183.0,,"The container shown is a tall, large-capacity travel tumbler with a handle, typical of popular 40oz insulated mugs, which corresponds to roughly 1183mL, often rounded to 1200mL."
P-liquid_volume-image24.jpg,1000.0,,"The red-marked container appears to be a plastic measuring beaker, and the visible top graduations include a marking around 1000 mL near the rim, indicating its full capacity is about 1 liter.",306,1000.0,,"The red-marked container is a plastic measuring beaker. By examining the volume markings on its side, the highest graduation line near the top is clearly labeled '1000', indicating its full measurable capacity is 1000 mL.",1000.0,,"The container is a large graduated beaker. Upon inspection of the measurement marks on its side, the numbers '1000', '800', '600', etc., are typical for a beaker of this size. The top-most significant marked graduation is usually just below the total capacity, but for a 1000mL beaker, its functional brim capacity is often estimated around its highest marked volume in simple exercises, or slightly more. Based on the 1000mL mark visible near the top, its full capacity is approximately 1000mL."
P-liquid_volume-image25.jpg,500.0,,"The red-marked item looks like a medium-sized insulated vacuum flask; compared with the nearby mug and bottle, it most closely matches a standard half-liter flask.",964,1000.0,,"The red-marked container is a large vacuum flask (thermos). Comparing its dimensions to the surrounding objects, it is significantly larger than the standard ceramic mug (typically around 300-350 mL) and the glass bottle (likely 330-500 mL). Its overall bulk is similar to the large green sports bottle on the right, which is typically a 1-liter (1000 mL) size. This tall, relatively thick cylindrical shape is standard for 1000 mL capacity thermoses.",750.0,,"The red-marked container is a large thermos/vacuum flask. Comparing it with typical household items like the mug (~300 mL) and the green plastic bottle (~600-750 mL), this flask is taller and has a significant diameter, suggesting a capacity around 750 mL to 1000 mL. Standard sizes for these flasks are commonly 750 mL."
P-liquid_volume-image26.jpg,90.0,,"The clear bowl looks like a small disposable cup/bowl with roughly 200–250 mL capacity, and the visible water level appears around one-third to two-fifths full, giving an estimate near 90 mL.",1489,100.0,,"Using the standard red dice (approx. 1.6 cm width) as a visual scale, the liquid in the clear glass bowl has a surface diameter of about 5.5 dice widths (~8.8 cm), a bottom diameter of about 3.5 dice widths (~5.6 cm), and a depth of roughly 1.5 dice widths (~2.4 cm). Modeling this liquid volume as a conical frustum yields an estimated volume of roughly 100 mL. This is also consistent with the bowl being a standard 1-cup (250 mL) prep bowl filled a bit less than halfway.",140.0,,"The container is a glass bowl that appears to be about half full. Estimating its total capacity to be around 300-350 mL, the liquid inside looks to be roughly 130-150 mL."
P-liquid_volume-image27.jpg,450.0,,"The red-marked container looks like a typical 600 mL disposable water bottle and appears to be about one-quarter full, so the remaining empty volume is about three-quarters of 600 mL.",786,350.0,,"The container in the red box appears to be a standard single-serve plastic water bottle, which typically has a total capacity of roughly 500 mL. The water level indicates the bottle is about 25% to 30% full, holding approximately 125 to 150 mL of liquid. Subtracting the filled volume from the estimated total capacity (500 mL - 150 mL) gives an estimated remaining empty volume of roughly 350 mL.",350.0,,"The red-marked container appears to be a standard 500-600 mL plastic water bottle. It is roughly one-third full of liquid, meaning approximately two-thirds of its volume is empty. If the total capacity is assumed to be around 500 mL, the empty space would be roughly two-thirds of that, which is approximately 330-350 mL."
P-liquid_volume-image28.jpg,0.0,,"The red-marked glass bottle appears essentially empty, with no clearly visible liquid level or pooled contents inside.",2162,150.0,,"The horizontally resting glass bottle likely has a capacity of around 500 to 750 mL, similar to standard decorative water bottles. The water forms a shallow pool along the bottom, filling approximately 20-30% of the bottle's total volume. Estimating a roughly 600 mL capacity and 25% fullness, the liquid volume is approximately 150 mL.",200.0,,"The glass bottle is lying on its side. Based on its size compared to the surrounding items and the depth of the liquid relative to its diameter, the volume is estimated to be approximately 200 mL."
P-liquid_volume-image29.jpg,1000.0,,"Using the nearby bottle as a size reference, the red-marked plastic mug/pail appears roughly 12 cm tall with an opening around 11–12 cm and a tapered base, which suggests about 1 liter total capacity.",2043,1000.0,,"The red-marked container is a standard plastic mug, commonly used in many regions as a bath mug or for scooping water. Comparing its size to the adjacent large motivational water bottle (which typically holds 2 liters to 1 gallon), it is quite large and wide. Such mugs typically have a standard capacity of 1 liter (1000 mL).",1000.0,,"The red-marked container is a common plastic utility mug/pitcher. Comparing its size to the nearby 1-liter water bottle, it appears to have a similar overall volume capacity, estimated at approximately 1000 mL."
